ReportDate,Barrid,YieldPerc,TotalRiskPerc,SpecRiskPerc,HistBeta,PredBeta,DataDate
2019.03.28,ETF46,1.155884,18.86458,2.575457,1.23675,1.209682,2019.03.28
2019.03.29,ETF50,2.015675,14.11904,1.038238,0.985238,0.981615,2019.03.29
2019.03.29,ETF46,1.101232,18.02808,2.487813,1.234931,1.208416,2019.03.29
2019.04.01,ETF50,2.014376,13.91355,1.045362,0.987811,0.982217,2019.04.01
2019.04.01,ETF46,1.098939,17.81366,2.506376,1.235134,1.209042,2019.04.01
2019.04.02,ETF50,2.010513,13.97013,1.039109,0.988176,0.981704,2019.04.02
2019.04.02,ETF46,1.096901,17.9042,2.513252,1.236892,1.210453,2019.04.02
2019.04.03,ETF50,2.005633,14.45841,1.041785,0.989173,0.981872,2019.04.03
2019.04.03,ETF46,1.09837,18.50278,2.508237,1.238169,1.211274,2019.04.03
2019.04.04,ETF50,2.00907,14.33928,1.065515,0.988752,0.981832,2019.04.04
2019.04.04,ETF46,1.099955,18.37971,2.563998,1.237157,1.211313,2019.04.04
2019.04.05,ETF50,2.009544,13.58498,1.047215,0.988705,0.981379,2019.04.05
2019.04.05,ETF46,1.099868,17.40874,2.522776,1.236065,1.2089,2019.04.05
2019.04.08,ETF50,2.004077,13.96691,1.028528,0.988957,0.981231,2019.04.08
2019.04.08,ETF46,1.095602,17.80268,2.484854,1.236237,1.207492,2019.04.08
2019.04.09,ETF50,2.000044,15.09371,1.010111,0.987627,0.980275,2019.04.09
2019.04.09,ETF46,1.093668,19.09497,2.436549,1.233468,1.20372,2019.04.09
2019.04.10,ETF50,1.99882,14.02423,1.00021,0.988519,0.980224,2019.04.10
2019.04.10,ETF46,1.093771,17.80821,2.413424,1.233704,1.204768,2019.04.10
2019.04.11,ETF50,2.000933,13.70066,0.982927,0.988001,0.980242,2019.04.11
2019.04.11,ETF46,1.093788,17.4474,2.371483,1.233022,1.205299,2019.04.11
2019.04.12,ETF50,2.000016,12.64078,1.054452,0.98802,0.980603,2019.04.12
2019.04.12,ETF46,1.096591,16.24558,2.525341,1.230096,1.2033,2019.04.12
2019.04.15,ETF50,1.999022,12.95745,1.018324,0.987253,0.980535,2019.04.15
2019.04.15,ETF46,1.097562,16.56528,2.410581,1.228455,1.202573,2019.04.15
2019.04.16,ETF50,2.002475,12.82693,1.048199,0.988794,0.980502,2019.04.16
2019.04.16,ETF46,1.10342,16.58232,2.470455,1.229221,1.204931,2019.04.16
2019.04.17,ETF50,2.004445,13.29728,1.148985,0.988898,0.980688,2019.04.17
2019.04.17,ETF46,1.112332,17.23202,2.738469,1.225934,1.204311,2019.04.17
2019.04.18,ETF50,2.001485,12.79095,1.141523,0.988596,0.980704,2019.04.18
2019.04.18,ETF46,1.11256,16.58831,2.690961,1.224987,1.203124,2019.04.18
2019.04.22,ETF50,1.998182,13.16196,1.111343,0.989738,0.980532,2019.04.22
2019.04.22,ETF46,1.107887,17.03616,2.612917,1.226704,1.202506,2019.04.22
2019.04.23,ETF50,1.993393,13.03331,1.108571,0.990432,0.980265,2019.04.23
2019.04.23,ETF46,1.106912,16.85064,2.62003,1.228505,1.201716,2019.04.23
2019.04.24,ETF50,1.992465,13.9921,1.121837,0.989032,0.97986,2019.04.24
2019.04.24,ETF46,1.110697,17.98586,2.677897,1.22722,1.201492,2019.04.24
2019.04.25,ETF50,1.985402,14.16755,1.256057,0.988761,0.979937,2019.04.25
2019.04.25,ETF46,1.106015,18.34322,3.007111,1.225354,1.202916,2019.04.25
2019.04.26,ETF50,1.984653,13.63933,1.199347,0.988712,0.979786,2019.04.26
2019.04.26,ETF46,1.100328,17.69433,2.85452,1.226557,1.202743,2019.04.26
2019.04.29,ETF50,1.983607,14.04673,1.14517,0.988926,0.979207,2019.04.29
2019.04.29,ETF46,1.098101,18.0636,2.692934,1.224799,1.199713,2019.04.29
2019.04.30,ETF50,1.944054,14.07653,1.222549,0.986734,0.979343,2019.04.30
2019.04.30,ETF46,1.041895,18.13371,2.897439,1.224015,1.203109,2019.04.30
2019.05.01,ETF50,1.943727,15.88979,1.36013,0.986322,0.979432,2019.05.01
2019.05.01,ETF46,1.044629,20.25905,3.281895,1.225122,1.20217,2019.05.01
2019.05.02,ETF50,1.942884,15.45064,1.244799,0.986131,0.980034,2019.05.02
2019.05.02,ETF46,1.043687,19.69719,2.881057,1.223368,1.200776,2019.05.02
2019.05.03,ETF50,1.939279,13.74885,1.300549,0.986698,0.978648,2019.05.03
2019.05.03,ETF46,1.039188,17.76839,3.024392,1.224989,1.203136,2019.05.03
2019.05.06,ETF50,1.938922,16.41131,1.230608,0.985089,0.977523,2019.05.06
2019.05.06,ETF46,1.037499,20.79086,2.841447,1.223789,1.196378,2019.05.06
2019.05.07,ETF50,1.943216,20.40957,1.228781,0.98461,0.978304,2019.05.07
2019.05.07,ETF46,1.038214,25.52879,2.85928,1.224647,1.196947,2019.05.07
2019.05.08,ETF50,1.940543,20.30593,1.31741,0.984301,0.977953,2019.05.08
2019.05.08,ETF46,1.037009,25.44908,3.088145,1.22453,1.198884,2019.05.08
2019.05.09,ETF50,1.940602,19.80386,1.297973,0.983202,0.977795,2019.05.09
2019.05.09,ETF46,1.035894,24.88569,3.041719,1.224376,1.200821,2019.05.09
2019.05.10,ETF50,1.942012,16.50679,1.284837,0.981358,0.977805,2019.05.10
2019.05.10,ETF46,1.036128,20.95547,3.036689,1.22261,1.202249,2019.05.10
2019.05.13,ETF50,1.950585,20.93398,1.212126,0.974984,0.976174,2019.05.13
2019.05.13,ETF46,1.03754,26.55645,2.872646,1.230599,1.212397,2019.05.13
2019.05.14,ETF50,1.949789,18.26686,1.298106,0.976543,0.97619,2019.05.14
2019.05.14,ETF46,1.040437,23.34662,3.094079,1.235592,1.215624,2019.05.14
2019.05.15,ETF50,1.945128,16.52264,1.235046,0.976839,0.975976,2019.05.15
