ReportDate,Barrid,YieldPerc,TotalRiskPerc,SpecRiskPerc,HistBeta,PredBeta,DataDate
2018.12.28,ETF66,4.630646,14.81212,2.129262,0.863662,0.958833,2018.12.28
2018.12.28,DA001928,3.783608,14.65364,1.638505,1.107199,1.048647,2018.12.28
2018.12.31,ETF66,4.883495,13.9803,2.051453,0.866705,0.959133,2018.12.31
2018.12.31,DA001928,4.02429,13.83037,1.605716,1.107376,1.048132,2018.12.31
2019.01.01,ETF66,4.781957,13.91176,1.854928,0.862025,0.955669,2019.01.01
2019.01.01,DA001928,4.02429,13.81484,1.443696,1.107493,1.04844,2019.01.01
2019.01.02,ETF66,4.889726,13.73047,1.955104,0.868337,0.957947,2019.01.02
2019.01.02,DA001928,4.023973,13.61214,1.511384,1.105195,1.049058,2019.01.02
2019.01.03,ETF66,4.89838,15.00137,2.004427,0.86594,0.958294,2019.01.03
2019.01.03,DA001928,4.04369,14.93238,1.592023,1.103287,1.051283,2019.01.03
2019.01.04,ETF66,4.898786,16.34162,2.074805,0.86979,0.961462,2019.01.04
2019.01.04,DA001928,4.051884,16.29784,1.623948,1.104838,1.05041,2019.01.04
2019.01.07,ETF66,4.889486,16.45365,2.079757,0.870794,0.958252,2019.01.07
2019.01.07,DA001928,4.054224,16.43594,1.626946,1.102307,1.048568,2019.01.07
2019.01.08,ETF66,4.881525,16.33,2.111965,0.869907,0.957085,2019.01.08
2019.01.08,DA001928,4.047238,16.32533,1.703577,1.100717,1.046998,2019.01.08
2019.01.09,ETF66,4.881606,16.45174,2.144867,0.868003,0.9557,2019.01.09
2019.01.09,DA001928,4.039403,16.42884,1.697056,1.098511,1.045,2019.01.09
2019.01.10,ETF66,4.882442,15.79088,2.114003,0.867063,0.956859,2019.01.10
2019.01.10,DA001928,4.04721,15.71844,1.692838,1.094638,1.043091,2019.01.10
2019.01.11,ETF66,4.88439,15.14236,2.132243,0.866033,0.958551,2019.01.11
2019.01.11,DA001928,4.046809,15.00229,1.697304,1.091538,1.041978,2019.01.11
2019.01.14,ETF66,4.8842,14.8147,2.07163,0.866301,0.960435,2019.01.14
2019.01.14,DA001928,4.052597,14.63054,1.695549,1.091417,1.041839,2019.01.14
2019.01.15,ETF66,4.880796,14.5779,2.062245,0.865919,0.962433,2019.01.15
2019.01.15,DA001928,4.045742,14.35724,1.67324,1.091402,1.040767,2019.01.15
2019.01.16,ETF66,4.884597,14.93079,2.096383,0.866569,0.962557,2019.01.16
2019.01.16,DA001928,4.058439,14.64718,1.659511,1.092337,1.039196,2019.01.16
2019.01.17,ETF66,4.882959,14.53035,2.14047,0.86552,0.963531,2019.01.17
2019.01.17,DA001928,4.049656,14.22417,1.655772,1.09146,1.038916,2019.01.17
2019.01.18,ETF66,4.885083,14.65149,2.063939,0.86507,0.966123,2019.01.18
2019.01.18,DA001928,4.051039,14.4015,1.636637,1.093107,1.042399,2019.01.18
2019.01.21,ETF66,4.883286,14.07269,2.048068,0.863272,0.964524,2019.01.21
2019.01.21,DA001928,4.045925,13.85537,1.61313,1.092562,1.042834,2019.01.21
2019.01.22,ETF66,4.875767,13.66465,1.988379,0.861751,0.963996,2019.01.22
2019.01.22,DA001928,4.042636,13.44909,1.607132,1.092079,1.043393,2019.01.22
2019.01.23,ETF66,4.874172,14.02468,2.033697,0.859609,0.965072,2019.01.23
2019.01.23,DA001928,4.040955,13.75674,1.637431,1.09235,1.042847,2019.01.23
2019.01.24,ETF66,4.874517,14.36538,2.063651,0.862302,0.963314,2019.01.24
2019.01.24,DA001928,4.03747,14.10821,1.655753,1.093449,1.043456,2019.01.24
2019.01.25,ETF66,4.870832,14.63318,2.077086,0.863364,0.963485,2019.01.25
2019.01.25,DA001928,4.043033,14.35313,1.693039,1.096148,1.044148,2019.01.25
2019.01.28,ETF66,4.866269,14.0917,2.029249,0.863664,0.965547,2019.01.28
2019.01.28,DA001928,4.041327,13.77126,1.648851,1.095338,1.042209,2019.01.28
2019.01.29,ETF66,4.87374,14.34636,2.136387,0.861821,0.966888,2019.01.29
2019.01.29,DA001928,4.041469,13.96774,1.712631,1.094798,1.039874,2019.01.29
2019.01.30,ETF66,4.879335,14.40692,2.190186,0.863507,0.969297,2019.01.30
2019.01.30,DA001928,4.03048,13.95504,1.740743,1.094781,1.039365,2019.01.30
2019.01.31,ETF66,4.647129,14.80255,2.357411,0.865086,0.970482,2019.01.31
2019.01.31,DA001928,3.849907,14.3256,1.838328,1.094789,1.040209,2019.01.31
2019.02.01,ETF66,4.645564,14.89478,2.331307,0.873931,0.970738,2019.02.01
2019.02.01,DA001928,3.844148,14.39794,1.863527,1.093402,1.040828,2019.02.01
2019.02.04,ETF66,4.64185,14.48624,2.228577,0.877712,0.973639,2019.02.04
2019.02.04,DA001928,3.839195,13.94959,1.787962,1.091777,1.039522,2019.02.04
2019.02.05,ETF66,4.646115,14.79879,2.236885,0.882949,0.975241,2019.02.05
2019.02.05,DA001928,3.836832,14.27459,1.805119,1.090801,1.041182,2019.02.05
2019.02.06,ETF66,4.648939,14.44371,2.28362,0.887526,0.978526,2019.02.06
2019.02.06,DA001928,3.842337,13.90602,1.818269,1.09035,1.042333,2019.02.06
2019.02.07,ETF66,4.644356,15.33877,2.257772,0.884438,0.975715,2019.02.07
2019.02.07,DA001928,3.835238,14.90796,1.822593,1.088204,1.046823,2019.02.07
2019.02.08,ETF66,4.642279,15.23432,2.252553,0.881908,0.969627,2019.02.08
2019.02.08,DA001928,3.829683,14.92846,1.835146,1.087653,1.050425,2019.02.08
2019.02.11,ETF66,4.643073,14.59137,2.11343,0.881176,0.967342,2019.02.11
2019.02.11,DA001928,3.828143,14.30767,1.751697,1.088584,1.049039,2019.02.11
2019.02.12,ETF66,4.643605,14.50024,2.125533,0.881057,0.960647,2019.02.12
2019.02.12,DA001928,3.82556,14.27016,1.724127,1.089508,1.050503,2019.02.12
2019.02.13,ETF66,4.644929,14.43892,2.15584,0.882568,0.960247,2019.02.13
2019.02.13,DA001928,3.822393,14.22362,1.74049,1.091271,1.051807,2019.02.13
2019.02.14,ETF66,4.626407,15.09595,2.297916,0.880374,0.958216,2019.02.14
2019.02.14,DA001928,3.812976,14.88236,1.835197,1.090094,1.051675,2019.02.14
2019.02.15,ETF66,4.636774,14.94761,2.35881,0.88302,0.959599,2019.02.15
2019.02.15,DA001928,3.823337,14.74387,1.876211,1.091808,1.053354,2019.02.15
2019.02.18,ETF66,4.634786,14.5246,2.16895,0.882841,0.956635,2019.02.18
2019.02.18,DA001928,3.824801,14.38131,1.79928,1.091494,1.054503,2019.02.18
